podp_id,study_id,study_role,study_members,record_type,data_status,missing_files,file_genome,path_genome,status_genome,file_ms2_run,path_ms2_run,ms2_run_url,genome_label,genome_accession,genome_accession_type,biosample_accession,genome_publications,gnps_massive_id,gnps_task_id,sample_preparation_label,extraction_method_label,instrumentation_method_label,n_genomes_declared,metcalf_rankable
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID2888_1-C,3_01_4623.mzXML",SID2888,GCA_009865475,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID2955_1-C,4_01_4624.mzXML",SID2955,GCA_009865415,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID2999_1-C,5_01_4625.mzXML",SID2999,GCA_009865205,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID3212_1-C,6_01_4627.mzXML",SID3212,GCA_009865405,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID3343_1-C,7_01_4628.mzXML",SID3343,GCA_009865215,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID335_1-A,6_01_4610.mzXML",SID335,GCA_009865165,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID337_1-A,7_01_4611.mzXML",SID337,GCA_009865175,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID3915_1-C,8_01_4629.mzXML",SID3915,GCA_009865425,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID486_1-B,1_01_4612.mzXML",SID486,GCA_009865385,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID486_2-A,7_01_4665.mzXML",SID486,GCA_009865385,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4912_1-D,1_01_4630.mzXML",SID4912,GCA_009865365,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4913_1-D,2_01_4631.mzXML",SID4913,GCA_009865325,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4914_1-D,3_01_4632.mzXML",SID4914,GCA_009865315,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4915_1-D,4_01_4633.mzXML",SID4915,GCA_009865275,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4917_1-D,5_01_4634.mzXML",SID4917,GCA_009865265,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4919_1-D,6_01_4636.mzXML",SID4919,GCA_009865305,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4920_1-D,7_01_4637.mzXML",SID4920,GCA_009863275,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4921_1-D,8_01_4638.mzXML",SID4921,GCA_009863285,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4923_1-E,1_01_4639.mzXML",SID4923,GCA_009863265,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4925_1-E,2_01_4640.mzXML",SID4925,WWJJ00000000,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4926_1-E,3_01_4641.mzXML",SID4926,GCA_009863235,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4928_1-E,4_01_4642.mzXML",SID4928,GCA_009863155,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4931_1-E,5_01_4643.mzXML",SID4931,GCA_009865225,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4934_1-E,6_01_4645.mzXML",SID4934,GCA_009863175,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4936_1-E,7_01_4646.mzXML",SID4936,GCA_009863125,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4937_1-E,8_01_4647.mzXML",SID4937,GCA_009863145,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4939_1-F,1_01_4648.mzXML",SID4939,GCA_009863165,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4940_1-F,2_01_4649.mzXML",SID4940,GCA_009862475,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4941_1-F,3_01_4650.mzXML",SID4941,GCA_009862465,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4944_1-F,4_01_4651.mzXML",SID4944,GCA_009862565,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4945_1-F,5_01_4652.mzXML",SID4945,GCA_009862405,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4946_1-F,6_01_4654.mzXML",SID4946,GCA_009862025,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4948_1-F,7_01_4655.mzXML",SID4948,GCA_009863045,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4950_1-F,8_01_4656.mzXML",SID4950,GCA_009863095,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4951_2-A,1_01_4657.mzXML",SID4951,GCA_009863085,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4956_2-A,2_01_4658.mzXML",SID4956,GCA_009863005,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4982_2-A,3_01_4659.mzXML",SID4982,GCA_009863035,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID4985_2-A,4_01_4660.mzXML",SID4985,GCA_009863025,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID5464_2-A,5_01_4661.mzXML",SID5464,WWIQ00000000,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID5466_2-A,6_01_4663.mzXML",SID5466,WWIP00000000,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID5468_2-A,7_01_4664.mzXML",SID5468,WWIO00000000,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID5469_2-A,8_01_4666.mzXML",SID5469,WWIN00000000,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID5470_2-B,1_01_4667.mzXML",SID5470,WWIM00000000,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID5471_2-B,2_01_4668.mzXML",SID5471,WWIL00000000,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID5473_2-B,3_01_4669.mzXML",SID5473,WWIK00000000,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID5474_2-B,4_01_4670.mzXML",SID5474,WWIJ00000000,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID5475_2-B,5_01_4671.mzXML",SID5475,WWII00000000,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID5476_2-B,6_01_4673.mzXML",SID5476,WWIH00000000,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID5477_2-B,7_01_4674.mzXML",SID5477,WWIG00000000,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID5594_2-B,8_01_4675.mzXML",SID5594,WWIF00000000,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID5606_2-C,1_01_4676.mzXML",SID5606,WWIE00000000,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID5614_2-C,2_01_4677.mzXML",SID5614,WWID00000000,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,main,b78b5817-86e2-4e5e-a087-a6b0d9710fce.5,strain_pairing,incomplete,genome|ms2_run,,,absent,,,"ftp://massive.ucsd.edu/MSV000084723/raw/chevrette_et_al_msms/CST_20151012_SID5643_2-C,3_01_4678.mzXML",SID5643,WWIC00000000,GenBank_accession,PRJNA596543,30705269,MSV000084723,927974dc1fe640d081b1467464815efa,YPM,MeOH,MS,120,True
