CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
396	407	-15.996	0.000	0.8510	0.7406	1
396	408	-15.995	0.000	0.8621	0.7430	1
396	417	-29.956	0.000	0.7044	0.6302	1
396	436	-47.967	0.000	0.7620	0.8218	1
396	437	-47.967	0.000	0.7644	0.7598	1
396	441	-49.982	0.000	0.8128	0.6225	1
396	442	-49.982	0.000	0.8555	0.7292	1
396	480	-83.004	0.000	0.7276	0.7797	1
397	398	-0.006	0.000	0.7990	0.7345	1
397	407	-15.996	0.000	0.8583	0.6330	1
397	408	-15.995	0.000	0.7970	0.6069	1
397	417	-29.956	0.000	0.7285	0.7113	1
397	418	-29.956	0.000	0.7894	0.7113	1
397	436	-47.967	0.000	0.7432	0.7375	1
397	437	-47.967	0.000	0.8288	0.8234	1
397	441	-49.982	0.000	0.8465	0.7307	1
397	442	-49.982	0.000	0.7465	0.7506	1
397	452	-65.977	0.000	0.7878	0.7527	1
397	480	-83.004	0.000	0.7540	0.7253	1
398	407	-15.989	0.000	0.8189	0.6481	1
398	408	-15.989	0.000	0.8331	0.6536	1
398	417	-29.950	0.000	0.7030	0.6706	1
398	418	-29.950	0.000	0.7075	0.6217	1
398	436	-47.960	0.000	0.7495	0.7807	1
398	437	-47.960	0.000	0.7657	0.7787	1
398	441	-49.975	0.000	0.8017	0.6529	1
398	442	-49.976	0.000	0.8514	0.7713	1
398	480	-82.998	0.000	0.7107	0.7203	1
399	400	0.000	0.000	0.7087	0.5767	1
401	444	-57.568	0.000	0.7067	0.5298	1
401	468	-73.562	0.000	0.7054	0.5478	1
401	469	-73.562	0.000	0.7022	0.6552	1
401	473	-75.541	0.000	0.7143	0.5534	1
401	484	-83.548	0.000	0.7313	0.6640	1
401	485	-83.583	0.000	0.7007	0.5087	1
401	493	-99.570	0.000	0.7717	0.5407	1
401	499	-108.042	0.000	0.7644	0.6274	1
401	502	-114.561	0.000	0.7228	0.6826	1
401	513	-117.544	0.000	0.7024	0.6371	1
401	521	-130.584	0.000	0.7046	0.6038	1
401	529	-136.564	0.000	0.7267	0.5999	1
401	541	-158.615	0.000	0.7304	0.5502	1
401	559	-187.619	0.000	0.7277	0.6432	1
401	575	-213.602	0.000	0.7385	0.6146	1
401	577	-215.599	0.000	0.7293	0.6490	1
402	403	-2.015	0.000	0.8600	0.6304	1
402	404	-2.021	0.000	0.7375	0.5617	1
402	406	-3.996	0.000	0.7940	0.6420	1
402	413	-16.031	0.000	0.7148	0.6067	1
402	428	-31.996	0.000	0.7869	0.5964	1
402	447	-56.025	0.000	0.7063	0.6688	1
402	458	-65.980	0.000	0.7487	0.6409	1
402	477	-75.031	0.000	0.7329	0.6291	1
402	517	-117.050	0.000	0.7524	0.6157	1
402	527	-130.073	0.000	0.7087	0.5251	1
402	542	-156.097	0.000	0.7228	0.5707	1
402	544	-158.104	0.000	0.7536	0.5594	1
402	557	-170.067	0.000	0.7131	0.6250	1
403	406	-1.980	0.000	0.7008	0.4818	1
403	448	-55.006	0.000	0.7053	0.5956	1
403	449	-55.006	0.000	0.7321	0.6484	1
403	516	-115.035	0.000	0.7049	0.6061	1
403	517	-115.035	0.000	0.7381	0.6424	1
403	542	-154.081	0.000	0.7444	0.6299	1
403	544	-156.089	0.000	0.7685	0.6122	1
404	449	-55.000	0.000	0.7264	0.4404	1
405	414	-17.029	0.000	0.7075	0.5226	1
405	456	-61.055	0.000	0.7423	0.4997	1
405	500	-103.016	0.000	0.7279	0.5478	1
405	501	-105.081	0.000	0.7289	0.5480	1
405	537	-149.105	0.000	0.7156	0.4048	1
405	565	-193.131	0.000	0.7152	0.4326	1
406	413	-12.035	0.000	0.7307	0.5206	1
406	428	-28.000	0.000	0.7527	0.4926	1
406	458	-61.985	0.000	0.7744	0.5849	1
406	477	-71.036	0.000	0.7492	0.5152	1
406	517	-113.054	0.000	0.7102	0.4852	1
406	521	-124.062	0.000	0.7083	0.4557	1
406	527	-126.078	0.000	0.7129	0.4360	1
406	562	-188.066	0.000	0.7017	0.3563	1
407	408	0.001	0.000	0.8929	0.8809	1
407	417	-13.960	0.000	0.7824	0.5546	1
407	418	-13.960	0.000	0.8111	0.5379	1
407	436	-31.971	0.000	0.8053	0.7160	1
407	437	-31.971	0.000	0.8714	0.6909	1
407	441	-33.986	0.000	0.7700	0.5221	1
407	442	-33.986	0.000	0.7173	0.5711	1
407	451	-49.982	0.000	0.7763	0.6008	1
407	452	-49.982	0.000	0.8652	0.5908	1
407	453	-49.982	0.000	0.7926	0.5626	1
407	479	-67.008	0.000	0.7008	0.6944	1
407	480	-67.008	0.000	0.8330	0.7263	1
407	656	-465.306	0.000	0.7297	0.7120	1
408	417	-13.961	0.000	0.7707	0.5363	1
408	418	-13.961	0.000	0.7263	0.4947	1
408	436	-31.972	0.000	0.8269	0.7024	1
408	437	-31.972	0.000	0.8125	0.6554	1
408	442	-33.987	0.000	0.7063	0.5558	1
408	451	-49.982	0.000	0.8486	0.6130	1
408	452	-49.982	0.000	0.8184	0.5652	1
408	453	-49.982	0.000	0.8423	0.5697	1
408	479	-67.009	0.000	0.7571	0.6987	1
408	480	-67.009	0.000	0.8191	0.6915	1
408	656	-465.307	0.000	0.8641	0.7598	1
410	427	-17.027	0.000	0.7965	0.4358	1
410	445	-44.027	0.000	0.7650	0.5595	1
410	472	-61.054	0.000	0.8264	0.5569	1
410	515	-105.079	0.000	0.8159	0.5118	1
410	549	-149.106	0.000	0.7733	0.5205	1
410	572	-193.132	0.000	0.7979	0.5347	1
410	592	-237.158	0.000	0.7948	0.5773	1
410	604	-281.184	0.000	0.7953	0.5650	1
410	621	-325.210	0.000	0.7382	0.4733	1
410	633	-369.236	0.000	0.7079	0.4380	1
411	450	-44.026	0.000	0.7989	0.5512	1
411	466	-56.062	0.000	0.7991	0.5627	1
411	467	-56.062	0.000	0.7894	0.5893	1
411	498	-88.052	0.000	0.7975	0.5895	1
412	413	0.000	0.000	0.7757	0.5966	1
412	527	-114.043	0.000	0.7332	0.5321	1
413	428	-15.965	0.000	0.7030	0.6459	1
413	458	-49.950	0.000	0.7119	0.5931	1
413	477	-59.001	0.000	0.7430	0.6901	1
413	521	-112.027	0.000	0.7076	0.6696	1
413	527	-114.043	0.000	0.7954	0.6643	1
413	542	-140.066	0.000	0.7104	0.7079	1
413	544	-142.074	0.000	0.7160	0.6585	1
413	580	-201.075	0.000	0.7103	0.6234	1
414	456	-44.026	0.000	0.7996	0.5212	1
414	500	-85.987	0.000	0.7983	0.5945	1
414	501	-88.052	0.000	0.7960	0.5492	1
414	537	-132.077	0.000	0.7951	0.4471	1
414	545	-138.149	0.000	0.7304	0.4136	1
414	565	-176.103	0.000	0.8018	0.4856	1
414	588	-220.128	0.000	0.7714	0.4602	1
414	598	-264.155	0.000	0.7471	0.4374	1
414	619	-308.180	0.000	0.7531	0.4501	1
414	630	-352.206	0.000	0.7006	0.4305	1
415	457	-44.027	0.000	0.7017	0.5014	1
416	424	-5.917	0.000	0.8373	0.4850	1
416	425	-5.958	0.000	0.8758	0.5310	1
416	432	-14.037	0.000	0.8791	0.4578	1
416	438	-21.568	0.000	0.7749	0.3604	1
416	440	-21.904	0.000	0.7247	0.3695	1
416	454	-39.907	0.000	0.8280	0.4733	1
416	455	-41.026	0.000	0.8671	0.4827	1
416	470	-49.984	0.000	0.7290	0.4408	1
416	475	-53.047	0.000	0.8455	0.3980	1
416	482	-57.022	0.000	0.9098	0.5870	1
416	483	-58.063	0.000	0.8728	0.4558	1
416	488	-65.018	0.000	0.8146	0.4055	1
416	514	-94.010	0.000	0.7847	0.4135	1
416	520	-102.089	0.000	0.8534	0.4034	1
416	523	-107.943	0.000	0.8776	0.4420	1
416	536	-125.952	0.000	0.8424	0.4082	1
416	554	-146.115	0.000	0.8317	0.3958	1
416	576	-190.141	0.000	0.8537	0.3474	1
416	578	-193.980	0.000	0.8613	0.3862	1
416	594	-234.167	0.000	0.7921	0.3871	1
416	634	-362.232	0.000	0.7879	0.4643	1
417	418	0.000	0.000	0.7206	0.6667	1
417	436	-18.011	0.000	0.8427	0.7162	1
417	437	-18.011	0.000	0.8152	0.7306	1
417	441	-20.026	0.000	0.7490	0.6936	1
417	442	-20.026	0.000	0.7861	0.7492	1
417	451	-36.021	0.000	0.8018	0.7368	1
417	452	-36.021	0.000	0.8190	0.7854	1
417	453	-36.021	0.000	0.8216	0.7883	1
417	479	-53.048	0.000	0.7936	0.6578	1
417	480	-53.048	0.000	0.8466	0.7040	1
418	436	-18.011	0.000	0.7919	0.6665	1
418	437	-18.011	0.000	0.8946	0.7557	1
418	441	-20.026	0.000	0.8339	0.7922	1
418	442	-20.026	0.000	0.7553	0.6976	1
418	451	-36.021	0.000	0.7308	0.6664	1
418	452	-36.021	0.000	0.8433	0.7918	1
418	453	-36.021	0.000	0.7433	0.6926	1
418	480	-53.048	0.000	0.8331	0.6765	1
419	420	-0.000	0.000	0.7161	0.4846	1
419	431	-8.079	0.000	0.7109	0.4508	1
419	461	-44.033	0.000	0.7772	0.6070	1
419	462	-44.026	0.000	0.7654	0.4945	1
419	463	-44.026	0.000	0.7962	0.5720	1
419	464	-44.026	0.000	0.8042	0.5709	1
419	506	-88.052	0.000	0.7262	0.5141	1
419	507	-88.052	0.000	0.7805	0.5832	1
419	508	-88.054	0.000	0.7814	0.5049	1
419	519	-96.132	0.000	0.7053	0.3802	1
419	543	-132.078	0.000	0.7504	0.4724	1
419	553	-140.157	0.000	0.7220	0.3473	1
419	569	-176.104	0.000	0.7248	0.5001	1
419	574	-184.183	0.000	0.7244	0.3577	1
420	429	-8.079	0.000	0.8709	0.4720	1
420	430	-8.078	0.000	0.8804	0.5017	1
420	431	-8.079	0.000	0.8591	0.5570	1
420	461	-44.033	0.000	0.7417	0.5540	1
420	462	-44.026	0.000	0.8883	0.6170	1
420	463	-44.026	0.000	0.7778	0.5665	1
420	464	-44.026	0.000	0.7521	0.5583	1
420	478	-50.089	0.000	0.8170	0.3633	1
420	481	-52.113	0.000	0.8439	0.4023	1
420	506	-88.052	0.000	0.8570	0.6036	1
420	507	-88.052	0.000	0.7971	0.5458	1
420	519	-96.131	0.000	0.7113	0.3681	1
420	543	-132.078	0.000	0.8156	0.5710	1
420	553	-140.157	0.000	0.7126	0.3102	1
420	569	-176.104	0.000	0.7076	0.4196	1
420	574	-184.183	0.000	0.7344	0.3756	1
420	679	-625.297	0.000	0.7087	0.3207	1
421	422	-0.001	0.000	0.7440	0.5290	1
421	466	-44.026	0.000	0.7991	0.4927	1
421	467	-44.026	0.000	0.8024	0.4604	1
421	511	-88.052	0.000	0.8126	0.5193	1
421	512	-88.052	0.000	0.8066	0.4754	1
421	545	-132.088	0.000	0.8095	0.5167	1
421	546	-132.079	0.000	0.7876	0.4828	1
421	570	-176.104	0.000	0.7810	0.4822	1
421	571	-176.104	0.000	0.7539	0.4451	1
421	589	-220.129	0.000	0.7680	0.4264	1
421	590	-220.130	0.000	0.7666	0.4300	1
421	603	-264.157	0.000	0.7389	0.4083	1
422	466	-44.025	0.000	0.8373	0.5906	1
422	467	-44.025	0.000	0.7856	0.5497	1
422	511	-88.051	0.000	0.7629	0.5801	1
422	512	-88.052	0.000	0.7901	0.5324	1
422	545	-132.087	0.000	0.7300	0.5268	1
422	546	-132.078	0.000	0.8185	0.5642	1
422	570	-176.103	0.000	0.7288	0.5303	1
422	571	-176.103	0.000	0.7724	0.5576	1
422	589	-220.128	0.000	0.7044	0.4336	1
422	590	-220.129	0.000	0.7689	0.5224	1
424	425	-0.041	0.000	0.8097	0.4376	1
424	432	-8.120	0.000	0.8391	0.3808	1
424	440	-15.987	0.000	0.7337	0.4590	1
424	454	-33.990	0.000	0.7749	0.3727	1
424	455	-35.109	0.000	0.8219	0.4011	1
424	475	-47.130	0.000	0.8190	0.3427	1
424	482	-51.105	0.000	0.8604	0.5462	1
424	483	-52.146	0.000	0.8176	0.3428	1
424	488	-59.101	0.000	0.7621	0.2970	1
424	514	-88.093	0.000	0.8121	0.5553	1
424	520	-96.172	0.000	0.8052	0.3118	1
424	523	-102.026	0.000	0.8364	0.3837	1
424	536	-120.035	0.000	0.7933	0.3011	1
424	554	-140.198	0.000	0.7982	0.3456	1
424	576	-184.224	0.000	0.8160	0.2871	1
424	578	-188.063	0.000	0.8046	0.2799	1
424	594	-228.250	0.000	0.7471	0.2906	1
425	432	-8.079	0.000	0.8863	0.4487	1
425	440	-15.947	0.000	0.7034	0.3940	1
425	454	-33.949	0.000	0.8302	0.4481	1
425	455	-35.069	0.000	0.8917	0.5083	1
425	470	-44.026	0.000	0.7625	0.5262	1
425	475	-47.090	0.000	0.8533	0.3796	1
425	482	-51.064	0.000	0.8997	0.5896	1
425	483	-52.106	0.000	0.8737	0.4150	1
425	488	-59.061	0.000	0.8187	0.3881	1
425	514	-88.052	0.000	0.8193	0.4948	1
425	520	-96.131	0.000	0.8632	0.3811	1
425	523	-101.985	0.000	0.8819	0.4163	1
425	536	-119.995	0.000	0.8485	0.3593	1
425	554	-140.157	0.000	0.8545	0.4272	1
425	576	-184.183	0.000	0.8834	0.3791	1
425	578	-188.023	0.000	0.8688	0.3645	1
425	594	-228.210	0.000	0.8365	0.4192	1
427	445	-26.999	0.000	0.7672	0.3931	1
427	472	-44.026	0.000	0.8707	0.5876	1
427	515	-88.052	0.000	0.8987	0.6704	1
427	549	-132.079	0.000	0.8710	0.5925	1
427	572	-176.105	0.000	0.8805	0.6150	1
427	592	-220.131	0.000	0.8457	0.5041	1
427	604	-264.156	0.000	0.8583	0.5345	1
427	621	-308.183	0.000	0.8373	0.5860	1
427	633	-352.208	0.000	0.7906	0.4992	1
428	458	-33.984	0.000	0.8193	0.6285	1
428	476	-43.036	0.000	0.7473	0.6848	1
428	477	-43.036	0.000	0.7598	0.6241	1
428	517	-85.054	0.000	0.7342	0.6426	1
428	527	-98.077	0.000	0.7734	0.6820	1
428	535	-114.036	0.000	0.7343	0.6663	1
428	552	-131.076	0.000	0.7337	0.6502	1
428	562	-160.066	0.000	0.7228	0.5556	1
428	608	-267.114	0.000	0.7041	0.6301	1
429	430	0.000	0.000	0.9111	0.6282	1
429	431	0.000	0.000	0.8823	0.5895	1
429	462	-35.947	0.000	0.8618	0.4438	1
429	463	-35.947	0.000	0.7214	0.3761	1
429	478	-42.010	0.000	0.8384	0.5023	1
429	481	-44.034	0.000	0.8790	0.5644	1
429	506	-79.973	0.000	0.8497	0.5042	1
429	507	-79.973	0.000	0.7436	0.4047	1
429	519	-88.053	0.000	0.7222	0.4759	1
429	543	-124.000	0.000	0.8009	0.4508	1
429	553	-132.079	0.000	0.7338	0.4420	1
429	574	-176.104	0.000	0.7285	0.4772	1
430	431	-0.000	0.000	0.8834	0.5841	1
430	462	-35.948	0.000	0.8706	0.4572	1
430	463	-35.947	0.000	0.7229	0.3813	1
430	478	-42.010	0.000	0.8399	0.5146	1
430	481	-44.035	0.000	0.8834	0.5516	1
430	506	-79.974	0.000	0.8615	0.4769	1
430	507	-79.974	0.000	0.7532	0.4236	1
430	519	-88.053	0.000	0.7351	0.4959	1
430	543	-124.000	0.000	0.7924	0.4334	1
430	553	-132.079	0.000	0.7301	0.4343	1
430	574	-176.105	0.000	0.7453	0.5295	1
431	461	-35.954	0.000	0.7114	0.4738	1
431	462	-35.947	0.000	0.8726	0.5260	1
431	463	-35.947	0.000	0.7807	0.4561	1
431	464	-35.948	0.000	0.7182	0.4179	1
431	478	-42.010	0.000	0.8790	0.4823	1
431	481	-44.034	0.000	0.9043	0.5487	1
431	506	-79.973	0.000	0.8721	0.5961	1
431	507	-79.973	0.000	0.8121	0.5260	1
431	519	-88.053	0.000	0.8420	0.5006	1
431	543	-124.000	0.000	0.8386	0.5353	1
431	553	-132.079	0.000	0.8452	0.4388	1
431	569	-168.025	0.000	0.7494	0.4678	1
431	574	-176.104	0.000	0.8402	0.4937	1
432	454	-25.870	0.000	0.8310	0.4028	1
432	455	-26.990	0.000	0.8976	0.5388	1
432	470	-35.947	0.000	0.7088	0.3456	1
432	475	-39.011	0.000	0.8986	0.5527	1
432	482	-42.985	0.000	0.9038	0.4403	1
432	483	-44.027	0.000	0.9357	0.6728	1
432	488	-50.982	0.000	0.8538	0.4503	1
432	514	-79.973	0.000	0.8259	0.4258	1
432	520	-88.052	0.000	0.9115	0.5752	1
432	523	-93.906	0.000	0.9010	0.5345	1
432	536	-111.916	0.000	0.8629	0.4573	1
432	554	-132.078	0.000	0.9127	0.6401	1
432	576	-176.104	0.000	0.9248	0.5404	1
432	578	-179.944	0.000	0.8859	0.4233	1
432	594	-220.131	0.000	0.8559	0.5338	1
433	434	-0.000	0.000	0.7293	0.6277	1
435	443	-13.986	0.000	0.7877	0.5365	1
435	444	-14.015	0.000	0.7346	0.6245	1
435	449	-15.995	0.000	0.7466	0.6012	1
435	465	-28.990	0.000	0.7080	0.5881	1
435	468	-30.010	0.000	0.8094	0.6467	1
435	469	-30.010	0.000	0.7309	0.5870	1
435	473	-31.989	0.000	0.7030	0.6257	1
435	484	-39.996	0.000	0.7288	0.5983	1
435	485	-40.031	0.000	0.7488	0.5480	1
435	487	-42.018	0.000	0.7024	0.5336	1
435	494	-56.034	0.000	0.7503	0.5793	1
435	495	-57.020	0.000	0.7901	0.4401	1
435	497	-60.020	0.000	0.7176	0.6486	1
435	502	-71.008	0.000	0.7705	0.6219	1
435	510	-73.015	0.000	0.7329	0.6195	1
435	528	-90.046	0.000	0.7065	0.4967	1
435	532	-99.068	0.000	0.7481	0.6384	1
435	533	-99.067	0.000	0.7226	0.6108	1
435	575	-170.050	0.000	0.7367	0.5500	1
435	577	-172.047	0.000	0.7202	0.5731	1
435	587	-196.084	0.000	0.7111	0.5629	1
435	597	-239.088	0.000	0.7413	0.6290	1
435	609	-259.079	0.000	0.7215	0.4835	1
436	437	-0.000	0.000	0.8041	0.7495	1
436	441	-2.015	0.000	0.7640	0.6252	1
436	442	-2.015	0.000	0.8553	0.7326	1
436	451	-18.011	0.000	0.8578	0.7652	1
436	452	-18.011	0.000	0.8059	0.6873	1
436	453	-18.011	0.000	0.8448	0.7071	1
436	479	-35.037	0.000	0.8579	0.8046	1
436	480	-35.037	0.000	0.8929	0.8701	1
436	673	-533.300	0.000	0.7743	0.6744	1
437	441	-2.015	0.000	0.8535	0.7004	1
437	442	-2.015	0.000	0.7987	0.7379	1
437	451	-18.011	0.000	0.7845	0.7691	1
437	452	-18.011	0.000	0.8861	0.7826	1
437	453	-18.011	0.000	0.7863	0.7091	1
437	479	-35.037	0.000	0.7255	0.6995	1
437	480	-35.037	0.000	0.8839	0.8471	1
439	443	-12.044	0.000	0.7394	0.5768	1
439	444	-12.073	0.000	0.7617	0.5141	1
439	465	-27.048	0.000	0.7406	0.5621	1
439	468	-28.068	0.000	0.7208	0.5144	1
439	485	-38.089	0.000	0.7322	0.5593	1
439	494	-54.092	0.000	0.7025	0.4482	1
439	566	-155.140	0.000	0.7036	0.3798	1
440	442	-1.067	0.000	0.7085	0.7230	1
440	482	-35.117	0.000	0.7034	0.4217	1
441	451	-15.996	0.000	0.7031	0.6339	1
441	452	-15.996	0.000	0.8044	0.7426	1
441	453	-15.996	0.000	0.7152	0.6747	1
441	480	-33.022	0.000	0.7786	0.6312	1
442	451	-15.995	0.000	0.7185	0.6960	1
442	452	-15.995	0.000	0.7332	0.6702	1
442	453	-15.995	0.000	0.7403	0.7170	1
442	480	-33.022	0.000	0.7500	0.6759	1
443	444	-0.029	0.000	0.7469	0.4910	1
443	447	-1.013	0.000	0.7330	0.5665	1
443	449	-2.008	0.000	0.7641	0.5248	1
443	465	-15.003	0.000	0.7891	0.6298	1
443	468	-16.023	0.000	0.8291	0.5783	1
443	469	-16.023	0.000	0.7545	0.5025	1
443	471	-16.971	0.000	0.7934	0.6207	1
443	485	-26.044	0.000	0.8099	0.6176	1
443	487	-28.032	0.000	0.7220	0.5356	1
443	490	-31.981	0.000	0.7125	0.6048	1
443	491	-31.981	0.000	0.7588	0.6493	1
443	494	-42.048	0.000	0.8990	0.5698	1
443	495	-43.034	0.000	0.7807	0.5485	1
443	497	-46.034	0.000	0.7053	0.4977	1
443	502	-57.022	0.000	0.8087	0.5262	1
443	504	-58.034	0.000	0.7560	0.5524	1
443	505	-58.034	0.000	0.7008	0.4882	1
443	510	-59.029	0.000	0.7025	0.4860	1
443	513	-60.005	0.000	0.7154	0.4461	1
443	521	-73.045	0.000	0.7412	0.4926	1
443	524	-74.030	0.000	0.7081	0.4605	1
443	525	-74.030	0.000	0.7772	0.5203	1
443	528	-76.060	0.000	0.8038	0.5241	1
443	532	-85.081	0.000	0.7422	0.5101	1
443	538	-99.024	0.000	0.7087	0.4894	1
443	540	-101.076	0.000	0.7446	0.5269	1
443	566	-143.096	0.000	0.8122	0.4696	1
443	567	-144.082	0.000	0.7112	0.4373	1
443	575	-156.064	0.000	0.7605	0.4201	1
443	577	-158.060	0.000	0.7255	0.4240	1
443	587	-182.098	0.000	0.7160	0.4266	1
443	597	-225.102	0.000	0.7430	0.5126	1
443	611	-255.125	0.000	0.7031	0.4085	1
444	447	-0.984	0.000	0.7118	0.5873	1
444	449	-1.979	0.000	0.7280	0.6759	1
444	465	-14.974	0.000	0.7735	0.7141	1
444	468	-15.995	0.000	0.7965	0.7141	1
444	471	-16.942	0.000	0.7107	0.6514	1
444	473	-17.974	0.000	0.7549	0.7123	1
444	484	-25.980	0.000	0.7435	0.5733	1
444	485	-26.015	0.000	0.8611	0.7245	1
444	487	-28.003	0.000	0.7835	0.6460	1
444	491	-31.952	0.000	0.7360	0.5373	1
444	493	-42.003	0.000	0.7758	0.5249	1
444	494	-42.019	0.000	0.8154	0.7022	1
444	497	-46.005	0.000	0.7101	0.6294	1
444	499	-50.475	0.000	0.7385	0.5512	1
444	502	-56.993	0.000	0.7370	0.6063	1
444	504	-58.005	0.000	0.7205	0.6661	1
444	521	-73.016	0.000	0.7492	0.6145	1
444	525	-74.001	0.000	0.7548	0.6900	1
444	528	-76.031	0.000	0.7739	0.6267	1
444	529	-78.996	0.000	0.7257	0.6004	1
444	532	-85.052	0.000	0.7964	0.7152	1
444	533	-85.052	0.000	0.7081	0.5896	1
444	540	-101.047	0.000	0.7577	0.6519	1
444	541	-101.047	0.000	0.7170	0.4992	1
444	542	-101.055	0.000	0.7040	0.6453	1
444	559	-130.051	0.000	0.7646	0.6145	1
444	564	-141.041	0.000	0.7261	0.6200	1
444	566	-143.067	0.000	0.8201	0.6034	1
444	567	-144.053	0.000	0.7753	0.6185	1
444	573	-154.074	0.000	0.7574	0.6481	1
444	575	-156.035	0.000	0.7484	0.5608	1
444	577	-158.031	0.000	0.7365	0.5799	1
444	582	-168.017	0.000	0.7452	0.6159	1
444	584	-172.058	0.000	0.7160	0.5732	1
444	587	-182.069	0.000	0.7600	0.6436	1
444	596	-214.072	0.000	0.7116	0.6300	1
444	597	-225.073	0.000	0.7208	0.6397	1
445	472	-17.027	0.000	0.8268	0.5400	1
445	515	-61.052	0.000	0.7959	0.4628	1
445	549	-105.079	0.000	0.7681	0.4775	1
445	572	-149.105	0.000	0.7990	0.5155	1
445	592	-193.131	0.000	0.7944	0.5328	1
445	604	-237.157	0.000	0.7804	0.5219	1
445	621	-281.184	0.000	0.7389	0.4393	1
445	633	-325.209	0.000	0.7230	0.4151	1
446	447	0.000	0.000	0.7415	0.4985	1
446	469	-15.011	0.000	0.7334	0.6039	1
446	471	-15.958	0.000	0.8115	0.6666	1
446	494	-41.035	0.000	0.7251	0.6341	1
446	503	-57.021	0.000	0.8323	0.7047	1
446	524	-73.018	0.000	0.7717	0.6340	1
446	526	-73.026	0.000	0.7836	0.6446	1
446	541	-100.064	0.000	0.7306	0.5201	1
446	566	-142.083	0.000	0.7160	0.5790	1
447	449	-0.996	0.000	0.7354	0.5282	1
447	465	-13.991	0.000	0.7039	0.6605	1
447	468	-15.011	0.000	0.7065	0.5754	1
447	469	-15.011	0.000	0.7208	0.4828	1
447	471	-15.958	0.000	0.7746	0.6496	1
447	473	-16.990	0.000	0.7195	0.5955	1
447	485	-25.032	0.000	0.7259	0.6047	1
447	487	-27.019	0.000	0.7152	0.6289	1
447	491	-30.969	0.000	0.7233	0.5372	1
447	494	-41.035	0.000	0.8034	0.5777	1
447	499	-49.491	0.000	0.7122	0.4606	1
447	503	-57.021	0.000	0.7493	0.5592	1
447	504	-57.021	0.000	0.7792	0.5446	1
447	505	-57.021	0.000	0.7113	0.4984	1
447	521	-72.033	0.000	0.7657	0.5055	1
447	524	-73.018	0.000	0.7408	0.5164	1
447	525	-73.018	0.000	0.7863	0.5815	1
447	526	-73.026	0.000	0.7157	0.5570	1
447	528	-75.047	0.000	0.7081	0.5594	1
447	532	-84.069	0.000	0.7493	0.5692	1
447	540	-100.064	0.000	0.7643	0.5617	1
447	557	-114.042	0.000	0.7337	0.5283	1
447	566	-142.083	0.000	0.7536	0.4995	1
447	567	-143.069	0.000	0.7626	0.5012	1
447	585	-171.100	0.000	0.7152	0.4695	1
448	449	0.000	0.000	0.7784	0.5814	1
448	494	-40.040	0.000	0.7102	0.6410	1
448	502	-55.014	0.000	0.7452	0.6826	1
448	504	-56.025	0.000	0.7027	0.5953	1
448	505	-56.025	0.000	0.7574	0.6951	1
448	513	-57.997	0.000	0.7183	0.7015	1
448	516	-60.029	0.000	0.7630	0.6890	1
448	522	-71.037	0.000	0.7333	0.6950	1
448	533	-83.073	0.000	0.7251	0.6580	1
449	468	-14.015	0.000	0.7619	0.6693	1
449	471	-14.962	0.000	0.7658	0.6231	1
449	473	-15.994	0.000	0.7492	0.7040	1
449	484	-24.001	0.000	0.7081	0.5562	1
449	485	-24.036	0.000	0.7909	0.6431	1
449	487	-26.024	0.000	0.7279	0.5943	1
449	491	-29.973	0.000	0.7378	0.5248	1
449	494	-40.040	0.000	0.8463	0.7433	1
449	495	-41.026	0.000	0.8058	0.4630	1
449	499	-48.495	0.000	0.7055	0.6100	1
449	502	-55.014	0.000	0.7768	0.6259	1
449	504	-56.025	0.000	0.8263	0.7325	1
449	505	-56.025	0.000	0.7653	0.6361	1
449	513	-57.997	0.000	0.7469	0.6005	1
449	517	-60.029	0.000	0.7257	0.7120	1
449	521	-71.037	0.000	0.7985	0.6963	1
449	522	-71.037	0.000	0.7224	0.5943	1
449	524	-72.022	0.000	0.7087	0.6531	1
449	525	-72.022	0.000	0.7565	0.6810	1
449	528	-74.052	0.000	0.7879	0.5847	1
449	532	-83.073	0.000	0.8086	0.6796	1
449	533	-83.073	0.000	0.7272	0.5832	1
449	540	-99.068	0.000	0.7665	0.7060	1
449	547	-102.042	0.000	0.7135	0.6220	1
449	557	-113.046	0.000	0.7605	0.6882	1
449	559	-128.071	0.000	0.7121	0.6599	1
449	566	-141.088	0.000	0.7485	0.6513	1
449	567	-142.073	0.000	0.7730	0.6388	1
449	573	-152.094	0.000	0.7032	0.6319	1
449	575	-154.055	0.000	0.7216	0.6054	1
449	577	-156.052	0.000	0.7548	0.6534	1
449	632	-322.175	0.000	0.7126	0.5188	1
450	489	-28.031	0.000	0.7649	0.5005	1
450	498	-44.026	0.000	0.7908	0.5086	1
450	511	-56.063	0.000	0.8056	0.5222	1
450	512	-56.063	0.000	0.7781	0.4816	1
450	534	-84.094	0.000	0.7950	0.5415	1
451	452	0.000	0.000	0.7169	0.6368	1
451	453	0.000	0.000	0.7641	0.6605	1
451	479	-17.027	0.000	0.8573	0.7270	1
451	480	-17.027	0.000	0.8345	0.7424	1
451	673	-515.290	0.000	0.7393	0.6795	1
452	453	0.000	0.000	0.7342	0.6748	1
452	479	-17.027	0.000	0.7296	0.6197	1
452	480	-17.027	0.000	0.8727	0.7352	1
453	479	-17.027	0.000	0.8279	0.6690	1
