cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	RTMean	ATTRIBUTE_GROUP:GNPSGROUP:G1	ATTRIBUTE_GROUP:GNPSGROUP:G2	ATTRIBUTE_ORGANISM:GNPSGROUP:Vibrio_1A01	ATTRIBUTE_ORGANISM:GNPSGROUP:Vibrio_6D03	ATTRIBUTE_ORGANISM:GNPSGROUP:Phaeobacter_B2R04	ATTRIBUTE_ORGANISM:GNPSGROUP:Shewanella_B2R08	ATTRIBUTE_ORGANISM:GNPSGROUP:Roseovarius_B2R09	ATTRIBUTE_ORGANISM:GNPSGROUP:Colwellia_C2M19	ATTRIBUTE_ORGANISM:GNPSGROUP:Paracoccus_C2R07	ATTRIBUTE_ORGANISM:GNPSGROUP:Salipiger_C3M06	ATTRIBUTE_ORGANISM:GNPSGROUP:Acinetobacter_D3M06	ATTRIBUTE_ORGANISM:GNPSGROUP:Arenibacter_D3M17	ATTRIBUTE_ORGANISM:GNPSGROUP:Motilimonas_G1M02	ATTRIBUTE_ORGANISM:GNPSGROUP:nan	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:1-1A01.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:2-6D03.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:3-B2R04.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:4-B2R08.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:5-B2R09.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:6-C2M19.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:7-C2R07_2.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:8-C3M06.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:9-D3M06.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:10-D3M17.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:11-G1M02.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:bkgrnd-marine-broth.mzML	ATTRIBUTE_GROUP	ATTRIBUTE_ORGANISM	ATTRIBUTE_PERFILEGROUPING
583	4	680.422332763672	1	680.422332763672	0.0	474.8995000000001	4	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	G1	Vibrio_6D03,Roseovarius_B2R09	2-6D03.mzML,5-B2R09.mzML
584	5	683.3471801757813	1	683.3471801757813	0.0	197.7836	4	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	G1,G2	Phaeobacter_B2R04,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06	3-B2R04.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,bkgrnd-marine-broth.mzML
585	6	683.3714090983073	1	683.3714090983073	0.0	434.30616666666657	5	1	0	1	1	0	1	0	1	1	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	1	G1,G2	Vibrio_6D03,Phaeobacter_B2R04,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06	2-6D03.mzML,3-B2R04.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,bkgrnd-marine-broth.mzML
586	2	683.370391845703	1	683.370391845703	0.0	433.834	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	G1	Paracoccus_C2R07,Salipiger_C3M06	7-C2R07_2.mzML,8-C3M06.mzML
587	6	693.3548380533854	1	693.3548380533854	0.0	453.3336666666667	6	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	2	0	2	0	0	2	0	0	G1	Roseovarius_B2R09,Paracoccus_C2R07,Arenibacter_D3M17	5-B2R09.mzML,7-C2R07_2.mzML,10-D3M17.mzML
588	48	696.436997519599	1	696.436997519599	0.0	463.3214375	45	3	4	5	4	4	4	6	5	4	3	4	2	0	4	5	4	4	4	6	5	4	3	4	2	3	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
589	30	702.4982957628039	1	702.4982957628037	0.0	853.3253	30	0	0	3	3	0	6	4	2	4	5	3	0	0	0	3	3	0	6	4	2	4	5	3	0	0	G1	Vibrio_6D03,Phaeobacter_B2R04,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	2-6D03.mzML,3-B2R04.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
590	18	702.4984797724974	1	702.4984797724971	0.0	853.5856111111111	18	0	0	3	3	0	0	2	4	2	1	3	0	0	0	3	3	0	0	2	4	2	1	3	0	0	G1	Vibrio_6D03,Phaeobacter_B2R04,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	2-6D03.mzML,3-B2R04.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
591	2	702.936279296875	1	702.936279296875	0.0	475.5595	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	G1	Shewanella_B2R08	4-B2R08.mzML
592	56	704.5158233642579	1	704.5158233642584	0.0	775.1910357142857	56	0	6	6	6	6	6	6	6	2	6	6	0	0	6	6	6	6	6	6	6	2	6	6	0	0	G1	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
593	16	705.3199310302736	1	705.3199310302734	0.0	433.7293125	15	1	0	2	2	0	2	0	4	2	2	0	1	0	0	2	2	0	2	0	4	2	2	0	1	1	G1,G2	Vibrio_6D03,Phaeobacter_B2R04,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Motilimonas_G1M02	2-6D03.mzML,3-B2R04.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
594	8	711.4994354248049	1	711.4994354248049	0.0	782.57375	8	0	0	4	0	4	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	G1	Vibrio_6D03,Shewanella_B2R08	2-6D03.mzML,4-B2R08.mzML
595	3	724.3715616861979	1	724.3715616861979	0.0	412.365	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_6D03	2-6D03.mzML
596	2	725.3505706787109	1	725.3505706787109	0.0	416.397	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	G1	Vibrio_6D03,Shewanella_B2R08	2-6D03.mzML,4-B2R08.mzML
597	12	736.3619435628256	1	736.3619435628256	0.0	398.3594166666666	12	0	3	0	3	0	1	0	4	1	0	0	0	0	3	0	3	0	1	0	4	1	0	0	0	0	G1	Vibrio_1A01,Phaeobacter_B2R04,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06	1-1A01.mzML,3-B2R04.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML
598	40	740.463286336263	1	740.4632863362629	0.0	465.3274000000001	38	2	4	2	4	6	4	4	4	4	2	4	0	0	4	2	4	6	4	4	4	4	2	4	0	2	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
599	12	741.572499593099	1	741.5724995930988	0.0	19.807166666666667	12	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_6D03	2-6D03.mzML
600	12	743.3922593858507	1	743.3922593858507	0.0	443.6133333333334	11	1	0	0	2	0	2	0	2	2	2	0	1	0	0	0	2	0	2	0	2	2	2	0	1	1	G1,G2	Phaeobacter_B2R04,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Motilimonas_G1M02	3-B2R04.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
601	12	743.3922593858507	1	743.3922593858507	0.0	443.8056666666667	11	1	0	0	2	0	2	0	2	2	2	0	1	0	0	0	2	0	2	0	2	2	2	0	1	1	G1,G2	Phaeobacter_B2R04,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Motilimonas_G1M02	3-B2R04.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
602	5	746.5236450195314	1	746.5236450195314	0.0	848.6767999999998	5	0	0	0	1	0	0	1	1	2	0	0	0	0	0	0	1	0	0	1	1	2	0	0	0	0	G1	Phaeobacter_B2R04,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06	3-B2R04.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML
603	9	746.5240139431426	1	746.5240139431423	0.0	848.7281111111112	9	0	0	2	1	0	2	3	1	0	0	0	0	0	0	2	1	0	2	3	1	0	0	0	0	0	G1	Vibrio_6D03,Phaeobacter_B2R04,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07	2-6D03.mzML,3-B2R04.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML
604	30	748.5430338541667	1	748.5430338541667	0.0	771.0641333333333	30	0	6	6	0	6	2	0	6	0	4	0	0	0	6	6	0	6	2	0	6	0	4	0	0	0	G1	Vibrio_1A01,Vibrio_6D03,Shewanella_B2R08,Roseovarius_B2R09,Paracoccus_C2R07,Acinetobacter_D3M06	1-1A01.mzML,2-6D03.mzML,4-B2R08.mzML,5-B2R09.mzML,7-C2R07_2.mzML,9-D3M06.mzML
605	7	751.3710239955356	1	751.3710239955356	0.0	257.1	7	0	0	0	0	0	0	0	1	3	3	0	0	0	0	0	0	0	0	0	1	3	3	0	0	0	G1	Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06	7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML
606	2	751.370585123698	1	751.370585123698	0.0	258.47450000000003	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	G1	Salipiger_C3M06	8-C3M06.mzML
607	8	755.3552284240725	1	755.3552284240725	0.0	420.801625	8	0	0	2	0	0	2	0	1	1	1	1	0	0	0	2	0	0	2	0	1	1	1	1	0	0	G1	Vibrio_6D03,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	2-6D03.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
608	10	755.3552795410158	1	755.3552795410158	0.0	421.2875000000001	10	0	0	2	1	0	2	0	1	1	1	2	0	0	0	2	1	0	2	0	1	1	1	2	0	0	G1	Vibrio_6D03,Phaeobacter_B2R04,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	2-6D03.mzML,3-B2R04.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
609	9	756.3524644639755	1	756.3524644639755	0.0	402.9566666666668	6	3	0	0	1	0	1	0	0	3	1	0	0	0	0	0	1	0	1	0	0	3	1	0	0	3	G1,G2	Phaeobacter_B2R04,Roseovarius_B2R09,Salipiger_C3M06,Acinetobacter_D3M06	3-B2R04.mzML,5-B2R09.mzML,8-C3M06.mzML,9-D3M06.mzML,bkgrnd-marine-broth.mzML
610	6	756.351081000434	1	756.351081000434	0.0	402.0581666666667	5	1	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	1	0	0	3	1	0	0	1	G1,G2	Roseovarius_B2R09,Salipiger_C3M06,Acinetobacter_D3M06	5-B2R09.mzML,8-C3M06.mzML,9-D3M06.mzML,bkgrnd-marine-broth.mzML
611	6	766.382486979167	1	766.382486979167	0.0	405.3781666666667	6	0	3	3	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_1A01,Vibrio_6D03	1-1A01.mzML,2-6D03.mzML
612	3	766.382527669271	1	766.382527669271	0.0	409.83566666666667	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_6D03	2-6D03.mzML
613	6	767.4019165039066	1	767.4019165039066	0.0	195.45416666666668	6	0	0	0	1	0	1	0	2	1	1	0	0	0	0	0	1	0	1	0	2	1	1	0	0	0	G1	Phaeobacter_B2R04,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06	3-B2R04.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML
614	2	767.4014739990234	1	767.4014739990234	0.0	194.4465	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	G1	Roseovarius_B2R09,Paracoccus_C2R07	5-B2R09.mzML,7-C2R07_2.mzML
615	2	773.380737304688	1	773.380737304688	0.0	456.452	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_6D03	2-6D03.mzML
616	2	773.380737304688	1	773.380737304688	0.0	456.644	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_6D03	2-6D03.mzML
617	15	783.4368733723958	1	783.4368733723958	0.0	405.8287333333333	12	3	0	2	3	0	2	0	1	2	2	0	0	0	0	2	3	0	2	0	1	2	2	0	0	3	G1,G2	Vibrio_6D03,Phaeobacter_B2R04,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06	2-6D03.mzML,3-B2R04.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,bkgrnd-marine-broth.mzML
618	15	783.4368733723958	1	783.4368733723958	0.0	406.0209333333333	12	3	0	2	3	0	2	0	1	2	2	0	0	0	0	2	3	0	2	0	1	2	2	0	0	3	G1,G2	Vibrio_6D03,Phaeobacter_B2R04,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06	2-6D03.mzML,3-B2R04.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,bkgrnd-marine-broth.mzML
619	32	784.4896697998049	1	784.4896697998047	0.0	467.505	30	2	4	4	1	4	3	3	4	3	2	2	0	0	4	4	1	4	3	3	4	3	2	2	0	2	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
620	3	785.5922241210941	1	785.5922241210941	0.0	768.7296666666665	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	G1	Acinetobacter_D3M06	9-D3M06.mzML
621	22	792.5694469105115	1	792.5694469105115	0.0	766.7927272727271	22	0	4	6	0	6	0	0	6	0	0	0	0	0	4	6	0	6	0	0	6	0	0	0	0	0	G1	Vibrio_1A01,Vibrio_6D03,Shewanella_B2R08,Paracoccus_C2R07	1-1A01.mzML,2-6D03.mzML,4-B2R08.mzML,7-C2R07_2.mzML
622	2	795.408752441406	1	795.408752441406	0.0	413.238	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_6D03	2-6D03.mzML
623	2	806.400512695313	1	806.400512695313	0.0	416.1225	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	G1	Shewanella_B2R08	4-B2R08.mzML
624	2	806.400512695313	1	806.400512695313	0.0	416.3145	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	G1	Shewanella_B2R08	4-B2R08.mzML
625	2	808.416961669922	1	808.416961669922	0.0	429.3295	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	G1	Vibrio_6D03,Colwellia_C2M19	2-6D03.mzML,6-C2M19.mzML
626	2	808.416961669922	1	808.416961669922	0.0	429.5225	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	G1	Vibrio_6D03,Colwellia_C2M19	2-6D03.mzML,6-C2M19.mzML
627	8	811.3932876586916	1	811.3932876586916	0.0	406.897125	7	1	0	0	1	0	2	0	2	1	1	0	0	0	0	0	1	0	2	0	2	1	1	0	0	1	G1,G2	Phaeobacter_B2R04,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06	3-B2R04.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,bkgrnd-marine-broth.mzML
628	2	811.3920135498049	1	811.3920135498049	0.0	406.0045	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	G1	Roseovarius_B2R09,Paracoccus_C2R07	5-B2R09.mzML,7-C2R07_2.mzML
629	47	817.583477047318	1	817.5834770473183	0.0	619.2028723404255	45	2	2	4	4	4	4	6	4	6	6	5	0	0	2	4	4	4	4	6	4	6	6	5	0	2	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
630	20	828.5133972167971	1	828.5133972167969	0.0	469.0864	20	0	0	2	2	4	2	2	4	2	0	2	0	0	0	2	2	4	2	2	4	2	0	2	0	0	G1	Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Arenibacter_D3M17	2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,10-D3M17.mzML
631	2	835.44081624349	1	835.44081624349	0.0	425.9295	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_1A01	1-1A01.mzML
632	3	835.4408162434898	1	835.4408162434898	0.0	426.99533333333335	3	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_1A01	1-1A01.mzML
633	10	836.5926879882812	1	836.5926879882812	0.0	763.1743000000001	10	0	0	6	0	4	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	G1	Vibrio_6D03,Shewanella_B2R08	2-6D03.mzML,4-B2R08.mzML
634	4	839.564025878906	1	839.564025878906	0.0	621.20225	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	G1	Acinetobacter_D3M06	9-D3M06.mzML
635	4	853.4497222900392	1	853.4497222900392	0.0	409.7517500000001	4	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	G1	Phaeobacter_B2R04,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06	3-B2R04.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML
636	11	853.4515935724434	1	853.4515935724434	0.0	411.0622727272728	9	2	0	0	2	0	1	0	2	2	2	0	0	0	0	0	2	0	1	0	2	2	2	0	0	2	G1,G2	Phaeobacter_B2R04,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06	3-B2R04.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,bkgrnd-marine-broth.mzML
637	4	855.3821563720704	1	855.3821563720704	0.0	417.12074999999993	4	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	G1	Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Arenibacter_D3M17	6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,10-D3M17.mzML
638	10	871.4490783691408	1	871.4490783691406	0.0	436.8969	10	0	0	1	2	0	2	0	1	2	1	1	0	0	0	1	2	0	2	0	1	2	1	1	0	0	G1	Vibrio_6D03,Phaeobacter_B2R04,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	2-6D03.mzML,3-B2R04.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
639	11	871.450164794922	1	871.4501647949219	0.0	437.13818181818175	10	1	0	1	2	0	2	0	1	2	1	1	0	0	0	1	2	0	2	0	1	2	1	1	0	1	G1,G2	Vibrio_6D03,Phaeobacter_B2R04,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	2-6D03.mzML,3-B2R04.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
640	10	872.5390258789064	1	872.5390258789063	0.0	469.9574	10	0	0	2	0	2	0	2	2	2	0	0	0	0	0	2	0	2	0	2	2	2	0	0	0	0	G1	Vibrio_6D03,Shewanella_B2R08,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06	2-6D03.mzML,4-B2R08.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML
641	2	879.4544372558595	1	879.4544372558595	0.0	429.664	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	G1	Vibrio_6D03,Motilimonas_G1M02	2-6D03.mzML,11-G1M02.mzML
642	3	879.4585774739584	1	879.4585774739584	0.0	429.7413333333333	3	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	G1	Vibrio_1A01,Vibrio_6D03,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,11-G1M02.mzML
643	2	879.478373209635	1	879.478373209635	0.0	404.722	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_1A01	1-1A01.mzML
644	2	881.352752685547	1	881.352752685547	0.0	399.1155	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	G1	Roseovarius_B2R09,Arenibacter_D3M17	5-B2R09.mzML,10-D3M17.mzML
645	7	883.4494803292412	1	883.4494803292412	0.0	429.2231428571428	7	0	0	0	1	0	1	0	2	1	2	0	0	0	0	0	1	0	1	0	2	1	2	0	0	0	G1	Phaeobacter_B2R04,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06	3-B2R04.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML
646	6	891.5888061523439	1	891.5888061523439	0.0	19.79158333333333	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_6D03	2-6D03.mzML
647	10	895.3956604003906	1	895.3956604003906	0.0	416.10239999999993	10	0	0	0	1	0	1	1	2	1	1	3	0	0	0	0	1	0	1	1	2	1	1	3	0	0	G1	Phaeobacter_B2R04,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	3-B2R04.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
648	3	895.3956909179689	1	895.3956909179689	0.0	417.3973333333333	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	G1	Colwellia_C2M19,Paracoccus_C2R07	6-C2M19.mzML,7-C2R07_2.mzML
649	6	906.4301215277776	1	906.4301215277776	0.0	402.9943333333334	5	1	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	3	0	1	1	0	1	G1,G2	Paracoccus_C2R07,Acinetobacter_D3M06,Arenibacter_D3M17	7-C2R07_2.mzML,9-D3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
650	17	906.4289407169116	1	906.4289407169116	0.0	403.9721764705882	16	1	0	0	1	0	3	0	3	3	3	3	0	0	0	0	1	0	3	0	3	3	3	3	0	1	G1,G2	Phaeobacter_B2R04,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	3-B2R04.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
651	9	906.4283289026332	1	906.4283289026332	0.0	403.4061111111111	9	0	0	0	1	0	3	0	0	2	1	2	0	0	0	0	1	0	3	0	0	2	1	2	0	0	G1	Phaeobacter_B2R04,Roseovarius_B2R09,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	3-B2R04.mzML,5-B2R09.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
